# STTS Energy State — NORAD 44929 (STARLINK-1121)
# decay_epoch: 2023-03-09
# mu_nominal: -0.152688
# Markov cells: 20  MC samples: 10000  MC horizon: 10
# Dt=10 windows at training stride=5 TLE records/stride.
# Physical time per MC step is variable: ~2.5 days during active decay,
# ~5 weeks at operational altitude. Dt=10 steps ~ 25 days (decay) to ~1 year (operational).
t,days_to_reentry,M2_cell,H_t,p_t,P_forward,P_forward_ci_lo,P_forward_ci_hi,artifact_flag
2704,146.19,17,0.034794,0.0000,0.046800,0.042831,0.051117,0
2705,145.85,3,0.056330,0.0000,0.026900,0.023906,0.030257,0
2706,145.85,17,0.048683,0.0000,0.043000,0.039196,0.047155,0
2707,145.12,3,0.062727,0.0000,0.029600,0.026455,0.033107,0
2708,144.86,3,0.080189,0.0000,0.028200,0.025132,0.031630,0
2709,144.86,3,0.089818,0.0000,0.029000,0.025888,0.032474,0
2710,144.20,3,0.077853,0.0000,0.029200,0.026076,0.032685,0
2711,143.86,3,0.063964,0.0000,0.025700,0.022776,0.028988,0
2712,143.20,17,0.050516,0.0000,0.044800,0.040917,0.049032,0
2713,143.20,17,0.038551,0.0000,0.040600,0.036905,0.044648,0
2714,142.67,17,0.041207,0.0000,0.045300,0.041396,0.049554,0
2715,142.21,17,0.051350,0.0000,0.046500,0.042544,0.050804,0
2716,141.87,3,0.061593,0.0000,0.026900,0.023906,0.030257,0
2717,141.67,3,0.063165,0.0000,0.030200,0.027022,0.033739,0
2718,141.14,3,0.060668,0.0000,0.025700,0.022776,0.028988,0
2719,140.95,3,0.062912,0.0000,0.026800,0.023812,0.030152,0
2720,140.95,3,0.063747,0.0000,0.030400,0.027211,0.033950,0
2721,140.28,3,0.065458,0.0000,0.028900,0.025793,0.032369,0
2722,140.28,3,0.061175,0.0000,0.027100,0.024094,0.030469,0
2723,139.42,3,0.062864,0.0000,0.029200,0.026076,0.032685,0
2724,139.15,3,0.061358,0.0000,0.030000,0.026833,0.033528,0
2725,139.15,3,0.080165,0.0000,0.032100,0.028821,0.035738,0
2726,138.76,3,0.164903,0.0000,0.031000,0.027779,0.034581,0
2727,138.76,3,0.112120,0.0000,0.030100,0.026927,0.033634,0
2728,138.16,3,0.175421,0.0000,0.025800,0.022870,0.029094,0
2729,137.76,3,0.167796,0.0000,0.028200,0.025132,0.031630,0
2730,137.76,3,0.170237,0.0000,0.025300,0.022400,0.028565,0
2731,137.16,3,0.170903,0.0000,0.031400,0.028158,0.035002,0
2732,136.50,3,0.169056,0.0000,0.028600,0.025510,0.032052,0
2733,136.50,3,0.161797,0.0000,0.029400,0.026265,0.032896,0
2734,136.23,3,0.167718,0.0000,0.027600,0.024566,0.030997,0
2735,136.23,3,0.173476,0.0000,0.028600,0.025510,0.032052,0
2736,135.44,3,0.173186,0.0000,0.025900,0.022964,0.029200,0
2737,135.31,3,0.111724,0.0000,0.030300,0.027117,0.033844,0
2738,135.11,3,0.094436,0.0000,0.028800,0.025699,0.032263,0
2739,134.51,17,0.032333,0.0000,0.047200,0.043215,0.051533,0
2740,134.04,17,0.021142,0.0000,0.046000,0.042066,0.050283,0
2741,134.04,17,0.027141,0.0000,0.046300,0.042353,0.050596,0
2742,133.25,17,0.018046,0.0000,0.047800,0.043789,0.052158,0
2743,132.52,17,0.014936,0.0000,0.046800,0.042831,0.051117,0
2744,132.52,17,0.014405,0.0000,0.043800,0.039961,0.047989,0
2745,132.25,17,0.010022,0.0000,0.044300,0.040439,0.048511,0
2746,132.12,17,0.000107,0.0000,0.045300,0.041396,0.049554,0
2747,131.26,17,0.038458,0.0000,0.045400,0.041491,0.049658,0
2748,131.26,17,0.018705,0.0000,0.046300,0.042353,0.050596,0
2749,130.59,3,0.059132,0.0000,0.028500,0.025415,0.031947,0
2750,130.20,3,0.087817,0.0000,0.028100,0.025038,0.031525,0
2751,130.13,3,0.088093,0.0000,0.028000,0.024943,0.031419,0
2752,130.13,3,0.088853,0.0000,0.029900,0.026738,0.033423,0
2753,129.20,3,0.089910,0.0000,0.027600,0.024566,0.030997,0
2754,128.60,3,0.094812,0.0000,0.025400,0.022494,0.028671,0
2755,128.21,3,0.096557,0.0000,0.027700,0.024660,0.031102,0
2756,128.21,3,0.087535,0.0000,0.027000,0.024000,0.030363,0
2757,127.48,3,0.081040,0.0000,0.027500,0.024472,0.030891,0
2758,127.21,3,0.114955,0.0000,0.026500,0.023529,0.029835,0
2759,126.55,3,0.128191,0.0000,0.028800,0.025699,0.032263,0
2760,126.55,3,0.152015,0.0000,0.028700,0.025604,0.032158,0
2761,126.22,3,0.156796,0.0000,0.026900,0.023906,0.030257,0
2762,126.22,3,0.154366,0.0000,0.029300,0.026171,0.032791,0
2763,125.55,3,0.080731,0.0000,0.027100,0.024094,0.030469,0
2764,125.55,3,0.107877,0.0000,0.028000,0.024943,0.031419,0
2765,125.22,3,0.072167,0.0000,0.029500,0.026360,0.033001,0
2766,124.56,3,0.070784,0.0000,0.027800,0.024755,0.031208,0
2767,124.29,3,0.071336,0.0000,0.030000,0.026833,0.033528,0
2768,124.29,3,0.068970,0.0000,0.029400,0.026265,0.032896,0
2769,123.56,3,0.089728,0.0000,0.029900,0.026738,0.033423,0
2770,123.56,3,0.093510,0.0000,0.028900,0.025793,0.032369,0
2771,123.30,3,0.109257,0.0000,0.030000,0.026833,0.033528,0
2772,123.30,3,0.101267,0.0000,0.028900,0.025793,0.032369,0
2773,122.96,3,0.101876,0.0000,0.027900,0.024849,0.031314,0
2774,122.50,3,0.111917,0.0000,0.029900,0.026738,0.033423,0
2775,121.97,3,0.109566,0.0000,0.027900,0.024849,0.031314,0
2776,121.31,3,0.104472,0.0000,0.027500,0.024472,0.030891,0
2777,120.97,3,0.103680,0.0000,0.031000,0.027779,0.034581,0
2778,120.97,3,0.120078,0.0000,0.026000,0.023058,0.029306,0
2779,120.31,3,0.133830,0.0000,0.026800,0.023812,0.030152,0
2780,119.45,3,0.133577,0.0000,0.028200,0.025132,0.031630,0
2781,119.32,3,0.140981,0.0000,0.029000,0.025888,0.032474,0
2782,119.32,3,0.141975,0.0000,0.027900,0.024849,0.031314,0
2783,118.45,3,0.145608,0.0000,0.031200,0.027968,0.034792,0
2784,118.25,3,0.146150,0.0000,0.028400,0.025321,0.031841,0
2785,118.25,3,0.147017,0.0000,0.031300,0.028063,0.034897,0
2786,117.46,3,0.142420,0.0000,0.026800,0.023812,0.030152,0
2787,117.26,3,0.140349,0.0000,0.030200,0.027022,0.033739,0
2788,117.26,3,0.150159,0.0000,0.026600,0.023623,0.029940,0
2789,116.46,3,0.148128,0.0000,0.026300,0.023341,0.029623,0
2790,116.26,3,0.143210,0.0000,0.025100,0.022212,0.028353,0
2791,115.80,3,0.118724,0.0000,0.025600,0.022682,0.028883,0
2792,115.53,3,0.120034,0.0000,0.026900,0.023906,0.030257,0
2793,115.53,3,0.113546,0.0000,0.029800,0.026644,0.033318,0
2794,115.40,3,0.109770,0.0000,0.024100,0.021272,0.027294,0
2795,114.61,3,0.124798,0.0000,0.028200,0.025132,0.031630,0
2796,114.54,3,0.124914,0.0000,0.029900,0.026738,0.033423,0
2797,114.41,3,0.118935,0.0000,0.027700,0.024660,0.031102,0
2798,114.41,3,0.120976,0.0000,0.026600,0.023623,0.029940,0
2799,113.81,3,0.117764,0.0000,0.027800,0.024755,0.031208,0
2800,113.48,3,0.121473,0.0000,0.029600,0.026455,0.033107,0
2801,113.41,3,0.124325,0.0000,0.028800,0.025699,0.032263,0
2802,113.34,3,0.123302,0.0000,0.027400,0.024377,0.030786,0
2803,112.55,3,0.127784,0.0000,0.026500,0.023529,0.029835,0
2804,112.42,3,0.135466,0.0000,0.027800,0.024755,0.031208,0
2805,111.89,3,0.135468,0.0000,0.028500,0.025415,0.031947,0
2806,111.49,3,0.149937,0.0000,0.028600,0.025510,0.032052,0
2807,111.49,3,0.142973,0.0000,0.026300,0.023341,0.029623,0
2808,110.49,3,0.132893,0.0000,0.025900,0.022964,0.029200,0
2809,110.36,3,0.138217,0.0000,0.029700,0.026549,0.033212,0
2810,110.16,3,0.132554,0.0000,0.024100,0.021272,0.027294,0
2811,109.89,3,0.139301,0.0000,0.029800,0.026644,0.033318,0
2812,109.16,3,0.139637,0.0000,0.023700,0.020896,0.026869,0
2813,109.16,3,0.141311,0.0000,0.027700,0.024660,0.031102,0
2814,108.50,3,0.135745,0.0000,0.029000,0.025888,0.032474,0
2815,108.17,3,0.120491,0.0000,0.029200,0.026076,0.032685,0
2816,108.17,3,0.111542,0.0000,0.026800,0.023812,0.030152,0
2817,107.71,3,0.102610,0.0000,0.028600,0.025510,0.032052,0
2818,107.44,3,0.103136,0.0000,0.028800,0.025699,0.032263,0
2819,106.78,3,0.085358,0.0000,0.027600,0.024566,0.030997,0
2820,106.51,17,0.048326,0.0000,0.045500,0.041587,0.049762,0
2821,106.25,3,0.065682,0.0000,0.030700,0.027495,0.034265,0
2822,105.85,3,0.057865,0.0000,0.029800,0.026644,0.033318,0
2823,105.58,17,0.038591,0.0000,0.046500,0.042544,0.050804,0
2824,105.25,17,0.038048,0.0000,0.045700,0.041778,0.049971,0
2825,104.79,17,0.031342,0.0000,0.044100,0.040248,0.048302,0
2826,104.59,17,0.032007,0.0000,0.048000,0.043981,0.052366,0
2827,104.26,3,0.070594,0.0000,0.025800,0.022870,0.029094,0
2828,103.99,3,0.066610,0.0000,0.025400,0.022494,0.028671,0
2829,103.66,3,0.054978,0.0000,0.028600,0.025510,0.032052,0
2830,103.26,3,0.063454,0.0000,0.027000,0.024000,0.030363,0
2831,103.26,3,0.072764,0.0000,0.027700,0.024660,0.031102,0
2832,102.60,3,0.081450,0.0000,0.029100,0.025982,0.032580,0
2833,102.60,3,0.091251,0.0000,0.028400,0.025321,0.031841,0
2834,102.26,3,0.108802,0.0000,0.026600,0.023623,0.029940,0
2835,101.60,3,0.118718,0.0000,0.027200,0.024189,0.030574,0
2836,101.60,3,0.120057,0.0000,0.028600,0.025510,0.032052,0
2837,100.61,3,0.128959,0.0000,0.030000,0.026833,0.033528,0
2838,100.61,3,0.143283,0.0000,0.028700,0.025604,0.032158,0
2839,99.61,3,0.156705,0.0000,0.028800,0.025699,0.032263,0
2840,98.95,3,0.154974,0.0000,0.028100,0.025038,0.031525,0
2841,98.62,3,0.177507,0.0000,0.030200,0.027022,0.033739,0
2842,98.62,3,0.186264,0.0000,0.025900,0.022964,0.029200,0
2843,98.35,3,0.191081,0.0000,0.025500,0.022588,0.028777,0
2844,98.35,3,0.189343,0.0000,0.028900,0.025793,0.032369,0
2845,97.55,3,0.202996,0.0000,0.027500,0.024472,0.030891,0
2846,97.36,3,0.198460,0.0000,0.026700,0.023718,0.030046,0
2847,97.09,3,0.190653,0.0000,0.029300,0.026171,0.032791,0
2848,96.56,3,0.187547,0.0000,0.025400,0.022494,0.028671,0
2849,96.56,3,0.188141,0.0000,0.030000,0.026833,0.033528,0
2850,96.09,3,0.188840,0.0000,0.029400,0.026265,0.032896,0
2851,95.83,3,0.236692,0.0000,0.025700,0.022776,0.028988,0
2852,95.70,3,0.236403,0.0000,0.026500,0.023529,0.029835,0
2853,95.70,3,0.251234,0.0000,0.029900,0.026738,0.033423,0
2854,95.36,3,0.256725,0.0000,0.028000,0.024943,0.031419,0
2855,94.70,3,0.254935,0.0000,0.030300,0.027117,0.033844,0
2856,94.70,3,0.252848,0.0000,0.026300,0.023341,0.029623,0
2857,93.71,3,0.205289,0.0000,0.027500,0.024472,0.030891,0
2858,93.71,3,0.206540,0.0000,0.028500,0.025415,0.031947,0
2859,92.45,3,0.201557,0.0000,0.028900,0.025793,0.032369,0
2860,92.45,3,0.202741,0.0000,0.030500,0.027306,0.034055,0
2861,91.45,3,0.195235,0.0000,0.031100,0.027874,0.034686,0
2862,91.45,3,0.188461,0.0000,0.029500,0.026360,0.033001,0
2863,90.79,3,0.190379,0.0000,0.026400,0.023435,0.029729,0
2864,90.46,3,0.191480,0.0000,0.029100,0.025982,0.032580,0
2865,89.92,3,0.131254,0.0000,0.028000,0.024943,0.031419,0
2866,89.19,3,0.068874,0.0000,0.028400,0.025321,0.031841,0
2867,88.80,3,0.071182,0.0000,0.025800,0.022870,0.029094,0
2868,87.80,3,0.076997,0.0000,0.027500,0.024472,0.030891,0
2869,86.81,3,0.072199,0.0000,0.028300,0.025226,0.031736,0
2870,86.81,3,0.074623,0.0000,0.027500,0.024472,0.030891,0
2871,85.81,3,0.072886,0.0000,0.029600,0.026455,0.033107,0
2872,84.88,3,0.074404,0.0000,0.025500,0.022588,0.028777,0
2873,84.55,3,0.087219,0.0000,0.027700,0.024660,0.031102,0
2874,83.89,3,0.098003,0.0000,0.028400,0.025321,0.031841,0
2875,83.89,3,0.083235,0.0000,0.027000,0.024000,0.030363,0
2876,83.29,3,0.081203,0.0000,0.028700,0.025604,0.032158,0
2877,83.02,3,0.085846,0.0000,0.027600,0.024566,0.030997,0
2878,83.02,3,0.089714,0.0000,0.029400,0.026265,0.032896,0
2879,82.56,3,0.123961,0.0000,0.024400,0.021554,0.027612,0
2880,82.56,3,0.096430,0.0000,0.028100,0.025038,0.031525,0
2881,82.56,3,0.098269,0.0000,0.025900,0.022964,0.029200,0
2882,82.16,3,0.118777,0.0000,0.028900,0.025793,0.032369,0
2883,81.90,3,0.115816,0.0000,0.027600,0.024566,0.030997,0
2884,81.90,3,0.114879,0.0000,0.024900,0.022024,0.028141,0
2885,81.17,3,0.121263,0.0000,0.028400,0.025321,0.031841,0
2886,80.97,3,0.124887,0.0000,0.028000,0.024943,0.031419,0
2887,80.64,3,0.120494,0.0000,0.028900,0.025793,0.032369,0
2888,80.17,3,0.121629,0.0000,0.026500,0.023529,0.029835,0
2889,79.91,3,0.115936,0.0000,0.029900,0.026738,0.033423,0
2890,79.64,3,0.113258,0.0000,0.024000,0.021178,0.027188,0
2891,79.18,3,0.109421,0.0000,0.027900,0.024849,0.031314,0
2892,78.65,3,0.110467,0.0000,0.025300,0.022400,0.028565,0
2893,78.65,3,0.109604,0.0000,0.027100,0.024094,0.030469,0
2894,77.65,3,0.110683,0.0000,0.028900,0.025793,0.032369,0
2895,76.85,3,0.097667,0.0000,0.030100,0.026927,0.033634,0
2896,76.65,3,0.139244,0.0000,0.027100,0.024094,0.030469,0
2897,76.12,3,0.160291,0.0000,0.024700,0.021836,0.027930,0
2898,75.99,3,0.171942,0.0000,0.028100,0.025038,0.031525,0
2899,75.46,3,0.177893,0.0000,0.028400,0.025321,0.031841,0
2900,75.20,3,0.174974,0.0000,0.027900,0.024849,0.031314,0
2901,74.47,3,0.181491,0.0000,0.029300,0.026171,0.032791,0
2902,74.47,3,0.197429,0.0000,0.027200,0.024189,0.030574,0
2903,74.13,3,0.208113,0.0000,0.027000,0.024000,0.030363,0
2904,74.07,3,0.202683,0.0000,0.024200,0.021366,0.027400,0
2905,73.47,3,0.179641,0.0000,0.029700,0.026549,0.033212,0
2906,73.14,3,0.176440,0.0000,0.030700,0.027495,0.034265,0
2907,73.01,3,0.168971,0.0000,0.026400,0.023435,0.029729,0
2908,72.74,3,0.164925,0.0000,0.030400,0.027211,0.033950,0
2909,72.74,3,0.165359,0.0000,0.025500,0.022588,0.028777,0
2910,72.34,3,0.181173,0.0000,0.027200,0.024189,0.030574,0
2911,71.75,3,0.198105,0.0000,0.029400,0.026265,0.032896,0
2912,71.21,3,0.197355,0.0000,0.025300,0.022400,0.028565,0
2913,71.21,3,0.198346,0.0000,0.030700,0.027495,0.034265,0
2914,70.48,3,0.190119,0.0000,0.024600,0.021742,0.027824,0
2915,70.35,3,0.185289,0.0000,0.026900,0.023906,0.030257,0
2916,69.75,3,0.185609,0.0000,0.029700,0.026549,0.033212,0
2917,69.49,3,0.182841,0.0000,0.027500,0.024472,0.030891,0
2918,68.49,3,0.199207,0.0000,0.026200,0.023247,0.029517,0
2919,68.49,3,0.207762,0.0000,0.029800,0.026644,0.033318,0
2920,67.50,3,0.212184,0.0000,0.029100,0.025982,0.032580,0
2921,67.50,3,0.208464,0.0000,0.024800,0.021930,0.028035,0
2922,67.23,3,0.207231,0.0000,0.034000,0.030623,0.037735,0
2923,67.23,3,0.202050,0.0000,0.027400,0.024377,0.030786,0
2924,66.50,3,0.201631,0.0000,0.028300,0.025226,0.031736,0
2925,66.30,3,0.199298,0.0000,0.028000,0.024943,0.031419,0
2926,66.24,3,0.196924,0.0000,0.027300,0.024283,0.030680,0
2927,65.51,3,0.184947,0.0000,0.029900,0.026738,0.033423,0
2928,65.18,3,0.165882,0.0000,0.027400,0.024377,0.030786,0
2929,65.18,3,0.151003,0.0000,0.026800,0.023812,0.030152,0
2930,64.58,3,0.146574,0.0000,0.028600,0.025510,0.032052,0
2931,64.58,3,0.159764,0.0000,0.026200,0.023247,0.029517,0
2932,64.18,3,0.121953,0.0000,0.027700,0.024660,0.031102,0
2933,63.19,3,0.104255,0.0000,0.027500,0.024472,0.030891,0
2934,63.19,3,0.095393,0.0000,0.026200,0.023247,0.029517,0
2935,62.46,3,0.100982,0.0000,0.027500,0.024472,0.030891,0
2936,62.32,3,0.131225,0.0000,0.027800,0.024755,0.031208,0
2937,62.32,3,0.146561,0.0000,0.028900,0.025793,0.032369,0
2938,61.59,3,0.149334,0.0000,0.029400,0.026265,0.032896,0
2939,61.59,3,0.151096,0.0000,0.029500,0.026360,0.033001,0
2940,60.93,3,0.152215,0.0000,0.028600,0.025510,0.032052,0
2941,60.93,3,0.116323,0.0000,0.027600,0.024566,0.030997,0
2942,60.20,3,0.135047,0.0000,0.027100,0.024094,0.030469,0
2943,60.20,3,0.147624,0.0000,0.027700,0.024660,0.031102,0
2944,59.60,3,0.159426,0.0000,0.027800,0.024755,0.031208,0
2945,58.94,3,0.162164,0.0000,0.027500,0.024472,0.030891,0
2946,58.41,3,0.163091,0.0000,0.029000,0.025888,0.032474,0
2947,58.28,3,0.167452,0.0000,0.026600,0.023623,0.029940,0
2948,58.28,3,0.175371,0.0000,0.027100,0.024094,0.030469,0
2949,57.41,3,0.181093,0.0000,0.025200,0.022306,0.028459,0
2950,57.41,3,0.182335,0.0000,0.028100,0.025038,0.031525,0
2951,56.42,3,0.181636,0.0000,0.024900,0.022024,0.028141,0
2952,56.42,3,0.180656,0.0000,0.029700,0.026549,0.033212,0
2953,55.29,3,0.073743,0.0000,0.029900,0.026738,0.033423,0
2954,55.29,3,0.121917,0.0000,0.028100,0.025038,0.031525,0
2955,55.03,3,0.121608,0.0000,0.030200,0.027022,0.033739,0
2956,54.43,3,0.125967,0.0000,0.027400,0.024377,0.030786,0
2957,54.43,3,0.129918,0.0000,0.026100,0.023152,0.029412,0
2958,53.70,3,0.133225,0.0000,0.029500,0.026360,0.033001,0
2959,53.04,3,0.133040,0.0000,0.029300,0.026171,0.032791,0
2960,52.77,3,0.141957,0.0000,0.024700,0.021836,0.027930,0
2961,52.44,3,0.136579,0.0000,0.027000,0.024000,0.030363,0
2962,52.44,3,0.134185,0.0000,0.027500,0.024472,0.030891,0
2963,51.77,3,0.131692,0.0000,0.027700,0.024660,0.031102,0
2964,51.51,3,0.128960,0.0000,0.025500,0.022588,0.028777,0
2965,51.51,3,0.125973,0.0000,0.028800,0.025699,0.032263,0
2966,51.38,3,0.126689,0.0000,0.025800,0.022870,0.029094,0
2967,51.04,3,0.127793,0.0000,0.027100,0.024094,0.030469,0
2968,50.51,3,0.139396,0.0000,0.028000,0.024943,0.031419,0
2969,50.38,3,0.146869,0.0000,0.026400,0.023435,0.029729,0
2970,49.65,3,0.160061,0.0000,0.030100,0.026927,0.033634,0
2971,49.59,3,0.154807,0.0000,0.026600,0.023623,0.029940,0
2972,48.52,3,0.152097,0.0000,0.027200,0.024189,0.030574,0
2973,48.39,3,0.159354,0.0000,0.024800,0.021930,0.028035,0
2974,48.39,3,0.172850,0.0000,0.029400,0.026265,0.032896,0
2975,47.53,3,0.166142,0.0000,0.029000,0.025888,0.032474,0
2976,47.53,3,0.160586,0.0000,0.028000,0.024943,0.031419,0
2977,47.13,3,0.163239,0.0000,0.028100,0.025038,0.031525,0
2978,46.80,3,0.163219,0.0000,0.027400,0.024377,0.030786,0
2979,46.53,3,0.168297,0.0000,0.028000,0.024943,0.031419,0
2980,45.87,3,0.162646,0.0000,0.030200,0.027022,0.033739,0
2981,45.54,3,0.159039,0.0000,0.028900,0.025793,0.032369,0
2982,44.87,3,0.152485,0.0000,0.027200,0.024189,0.030574,0
2983,43.75,3,0.151689,0.0000,0.025700,0.022776,0.028988,0
2984,42.88,3,0.144026,0.0000,0.027400,0.024377,0.030786,0
2985,42.62,3,0.081250,0.0000,0.027300,0.024283,0.030680,0
2986,42.22,3,0.090856,0.0000,0.030700,0.027495,0.034265,0
2987,41.62,3,0.151904,0.0000,0.028200,0.025132,0.031630,0
2988,41.62,3,0.104107,0.0000,0.027700,0.024660,0.031102,0
2989,40.76,3,0.141440,0.0000,0.029800,0.026644,0.033318,0
2990,40.63,3,0.137169,0.0000,0.028600,0.025510,0.032052,0
2991,39.57,3,0.141664,0.0000,0.026500,0.023529,0.029835,0
2992,39.57,3,0.138354,0.0000,0.026600,0.023623,0.029940,0
2993,39.24,3,0.143981,0.0000,0.029600,0.026455,0.033107,0
2994,38.24,3,0.144455,0.0000,0.031300,0.028063,0.034897,0
2995,38.24,3,0.145923,0.0000,0.027100,0.024094,0.030469,0
2996,37.71,3,0.146689,0.0000,0.028500,0.025415,0.031947,0
2997,36.71,3,0.141870,0.0000,0.032000,0.028726,0.035633,0
2998,36.58,3,0.113369,0.0000,0.027400,0.024377,0.030786,0
2999,35.72,3,0.103230,0.0000,0.028000,0.024943,0.031419,0
3000,34.86,3,0.098953,0.0000,0.027000,0.024000,0.030363,0
3001,34.72,3,0.089881,0.0000,0.028400,0.025321,0.031841,0
3002,34.06,3,0.096880,0.0000,0.026800,0.023812,0.030152,0
3003,33.73,3,0.125964,0.0000,0.024900,0.022024,0.028141,0
3004,32.73,3,0.136472,0.0000,0.028400,0.025321,0.031841,0
3005,32.73,3,0.122688,0.0000,0.026000,0.023058,0.029306,0
3006,31.80,3,0.106851,0.0000,0.030400,0.027211,0.033950,0
3007,31.07,3,0.175674,0.0000,0.027300,0.024283,0.030680,0
3008,30.88,3,0.172239,0.0000,0.027600,0.024566,0.030997,0
3009,30.81,3,0.168989,0.0000,0.027500,0.024472,0.030891,0
3010,29.81,3,0.166653,0.0000,0.027000,0.024000,0.030363,0
3011,29.68,3,0.151937,0.0000,0.026700,0.023718,0.030046,0
3012,28.89,3,0.134294,0.0000,0.029100,0.025982,0.032580,0
3013,28.62,3,0.141507,0.0000,0.027100,0.024094,0.030469,0
3014,28.62,3,0.144819,0.0000,0.031000,0.027779,0.034581,0
3015,27.76,3,0.125820,0.0000,0.029100,0.025982,0.032580,0
3016,27.69,3,0.110537,0.0000,0.027300,0.024283,0.030680,0
3017,27.69,3,0.091027,0.0000,0.028400,0.025321,0.031841,0
3018,26.89,3,0.093473,0.0000,0.027200,0.024189,0.030574,0
3019,26.83,3,0.091107,0.0000,0.027500,0.024472,0.030891,0
3020,26.16,3,0.079838,0.0000,0.029300,0.026171,0.032791,0
3021,25.83,3,0.110047,0.0000,0.026300,0.023341,0.029623,0
3022,25.70,3,0.139983,0.0000,0.030300,0.027117,0.033844,0
3023,25.70,3,0.141575,0.0000,0.028600,0.025510,0.032052,0
3024,25.17,3,0.141027,0.0000,0.027900,0.024849,0.031314,0
3025,25.10,3,0.122481,0.0000,0.029300,0.026171,0.032791,0
3026,24.71,3,0.108357,0.0000,0.026800,0.023812,0.030152,0
3027,24.71,3,0.096594,0.0000,0.028200,0.025132,0.031630,0
3028,24.17,3,0.091549,0.0000,0.029300,0.026171,0.032791,0
3029,23.78,3,0.123122,0.0000,0.027000,0.024000,0.030363,0
3030,23.78,3,0.153910,0.0000,0.028600,0.025510,0.032052,0
3031,23.25,3,0.158179,0.0000,0.029700,0.026549,0.033212,0
3032,22.78,3,0.156759,0.0000,0.027800,0.024755,0.031208,0
3033,22.18,3,0.150977,0.0000,0.026900,0.023906,0.030257,0
3034,22.18,3,0.155052,0.0000,0.026900,0.023906,0.030257,0
3035,21.52,3,0.153494,0.0000,0.026600,0.023623,0.029940,0
3036,21.06,3,0.169345,0.0000,0.029000,0.025888,0.032474,0
3037,20.92,3,0.165984,0.0000,0.028100,0.025038,0.031525,0
3038,20.53,3,0.165921,0.0000,0.027800,0.024755,0.031208,0
3039,20.53,3,0.169232,0.0000,0.026500,0.023529,0.029835,0
3040,20.19,3,0.164907,0.0000,0.027100,0.024094,0.030469,0
3041,20.06,3,0.161149,0.0000,0.027500,0.024472,0.030891,0
3042,19.53,3,0.157369,0.0000,0.029800,0.026644,0.033318,0
3043,19.26,3,0.152204,0.0000,0.025400,0.022494,0.028671,0
3044,19.13,3,0.149610,0.0000,0.028500,0.025415,0.031947,0
3045,18.93,3,0.140140,0.0000,0.025400,0.022494,0.028671,0
3046,18.53,3,0.135018,0.0000,0.027100,0.024094,0.030469,0
3047,17.94,3,0.122890,0.0000,0.032300,0.029010,0.035949,0
3048,17.01,3,0.126365,0.0000,0.027600,0.024566,0.030997,0
3049,16.61,3,0.139847,0.0000,0.027000,0.024000,0.030363,0
3050,16.61,3,0.141041,0.0000,0.027500,0.024472,0.030891,0
3051,16.08,3,0.139356,0.0000,0.027800,0.024755,0.031208,0
3052,15.62,3,0.149331,0.0000,0.031000,0.027779,0.034581,0
3053,15.08,3,0.176850,0.0000,0.028500,0.025415,0.031947,0
3054,14.89,3,0.198620,0.0000,0.027700,0.024660,0.031102,0
3055,14.89,3,0.202667,0.0000,0.030200,0.027022,0.033739,0
3056,14.22,3,0.208736,0.0000,0.026900,0.023906,0.030257,0
3057,14.09,3,0.212730,0.0000,0.024400,0.021554,0.027612,0
3058,13.89,3,0.215053,0.0000,0.028600,0.025510,0.032052,0
3059,13.89,3,0.215159,0.0000,0.029000,0.025888,0.032474,0
3060,13.09,3,0.218628,0.0000,0.025500,0.022588,0.028777,0
3061,13.03,3,0.227306,0.0000,0.027800,0.024755,0.031208,0
3062,13.03,3,0.223221,0.0000,0.026600,0.023623,0.029940,0
3063,12.36,3,0.227134,0.0000,0.025400,0.022494,0.028671,0
3064,12.10,3,0.235821,0.0000,0.032100,0.028821,0.035738,0
3065,12.03,3,0.245359,0.0000,0.029400,0.026265,0.032896,0
3066,11.24,3,0.250670,0.0000,0.028000,0.024943,0.031419,0
3067,11.10,3,0.257180,0.0000,0.028100,0.025038,0.031525,0
3068,11.04,3,0.252007,0.0000,0.029200,0.026076,0.032685,0
3069,10.11,3,0.221354,0.0000,0.028200,0.025132,0.031630,0
3070,10.04,3,0.236780,0.0000,0.026900,0.023906,0.030257,0
3071,9.11,3,0.245243,0.0000,0.031500,0.028252,0.035107,0
3072,8.98,3,0.243316,0.0000,0.028600,0.025510,0.032052,0
3073,8.45,3,0.189604,0.0000,0.026800,0.023812,0.030152,0
3074,8.45,3,0.186670,0.0000,0.029600,0.026455,0.033107,0
3075,8.12,3,0.189192,0.0000,0.030500,0.027306,0.034055,0
3076,7.19,3,0.188850,0.0000,0.025100,0.022212,0.028353,0
3077,7.12,3,0.199369,0.0000,0.028100,0.025038,0.031525,0
3078,6.19,3,0.258233,0.0000,0.031100,0.027874,0.034686,0
3079,6.06,3,0.242931,0.0000,0.030000,0.026833,0.033528,0
3080,6.06,3,0.171691,0.0000,0.026100,0.023152,0.029412,0
3081,6.06,3,0.211433,0.0000,0.029600,0.026455,0.033107,0
3082,5.00,3,0.224951,0.0000,0.027000,0.024000,0.030363,0
3083,5.00,3,0.230237,0.0000,0.026600,0.023623,0.029940,0
3084,4.40,3,0.230461,0.0000,0.027100,0.024094,0.030469,0
3085,4.07,3,0.222811,0.0000,0.026800,0.023812,0.030152,0
